y_true,oof_catboost,oof_fttransformer
0,0.05780427795230446,0.006943660322576761
0,0.032451798808764705,0.003673987463116646
1,0.28363230912681564,0.795976996421814
0,0.06073772785074763,0.041450295597314835
0,0.02664580516925554,0.009916646406054497
0,0.09611949518069315,0.02039359137415886
1,0.8822578625634196,0.9232158660888672
1,0.01127903336195351,0.005350422114133835
0,0.02704745978427223,0.033003803342580795
0,0.3977691268929751,0.6596473455429077
1,0.11297248265649876,0.12603552639484406
0,0.4859444556459964,0.9872350096702576
0,0.011635052222091598,0.005163484252989292
0,0.005320954111079647,0.002157436218112707
0,0.20935899403976982,0.004728494677692652
0,0.018353593381443597,0.006196524482220411
1,0.9121879542328544,0.9897626042366028
0,0.10182446973224582,0.1921236664056778
0,0.08577778265734991,0.0028839700389653444
1,0.9848412288497542,0.9934297204017639
0,0.039943127017847156,0.00981067307293415
0,0.014019851668121598,0.005314365029335022
0,0.2673859051608493,0.3131644129753113
0,0.0547466733917736,0.0034935439471155405
0,0.0381719742770603,0.0020373351871967316
0,0.048140238982330594,0.016664663329720497
0,0.012854679139833566,0.0052889492362737656
1,0.5911630803504418,0.5976436734199524
1,0.4088597895203413,0.0030456320382654667
0,0.017726931207455304,0.0020207383204251528
0,0.029721459251190428,0.006511163432151079
1,0.9605106106281951,0.9932894110679626
0,0.028151332176266777,0.004460267256945372
1,0.9415972251656329,0.9246245622634888
0,0.33161069455071396,0.03912032023072243
0,0.006023159175890294,0.005903771612793207
1,0.9674365819489189,0.996988832950592
0,0.038087397068379776,0.0023648433852940798
0,0.016701534931106113,0.003621659940108657
1,0.9431785169460308,0.9906176924705505
1,0.9656176518737677,0.9955589771270752
1,0.9218359388724128,0.9899028539657593
0,0.019085933506415253,0.0022356086410582066
1,0.7350230420848904,0.9936750531196594
0,0.022837592738985748,0.0020903542172163725
0,0.05238562817422001,0.03869909420609474
0,0.02789602043328636,0.0048596216365695
0,0.017692540433813502,0.006683803163468838
0,0.01667402802340954,0.007911968976259232
1,0.83596395634604,0.7485244274139404
1,0.9297922763775636,0.9922434687614441
1,0.9788373207751668,0.9935482144355774
1,0.7993313485443609,0.9919196367263794
0,0.011408571961541098,0.0024384278804063797
0,0.21511953311282414,0.05401115491986275
0,0.024117667702007586,0.01481380220502615
1,0.937310387182291,0.9966084957122803
0,0.0653929102424194,0.019003719091415405
1,0.8838196362708853,0.989437460899353
0,0.03952096994179048,0.12173950672149658
0,0.03690207750838644,0.007522027939558029
0,0.06261121818237898,0.08919396251440048
0,0.13123887561513828,0.0023027334827929735
0,0.031529671197386304,0.0024829511530697346
0,0.7187222518265283,0.6594164371490479
0,0.1280569917972882,0.03422702103853226
1,0.9947499377236776,0.9978394508361816
0,0.011033658454862821,0.002984536811709404
0,0.2902078329175911,0.8348782658576965
0,0.014124116033715103,0.010130736976861954
1,0.8423292640943953,0.9941326975822449
0,0.021072479444007572,0.5940150618553162
0,0.01842978596461991,0.006512338295578957
0,0.014100452479234088,0.0019154696492478251
0,0.03493425763201746,0.0024093585088849068
0,0.040778319081243075,0.016123248264193535
1,0.9593212605427809,0.9957596659660339
1,0.571442442553666,0.9562908411026001
1,0.9264845262800805,0.985262393951416
0,0.048008672661957824,0.2732771635055542
0,0.15210339701437267,0.0449039563536644
0,0.2104286729196985,0.47314590215682983
0,0.32363614967976917,0.41238951683044434
1,0.946181390831813,0.9917690753936768
0,0.012219066395687646,0.0027468944899737835
1,0.7236841722426887,0.9708106517791748
0,0.14396678105500332,0.021904323250055313
0,0.08918311210879064,0.03842988610267639
1,0.12874959436146238,0.12784595787525177
0,0.20146409701967272,0.7164742350578308
0,0.017744908831314247,0.005385724361985922
0,0.2795257783513597,0.15957804024219513
1,0.8959379309648311,0.9903727769851685
1,0.9555766518311154,0.997498095035553
0,0.0935974911565862,0.029020920395851135
0,0.03791871188048473,0.015902383252978325
0,0.10827215961515402,0.525395393371582
0,0.02536437562301103,0.0020914494525641203
0,0.009169399265247824,0.005217865575104952
1,0.3516356197278907,0.042397093027830124
1,0.9181031882882904,0.9929391145706177
1,0.8537026705233945,0.94584059715271
0,0.024018776060292554,0.01589980162680149
0,0.43999878214711385,0.1721392720937729
1,0.46289041629211447,0.011440223082900047
0,0.05958345312402295,0.003784087486565113
0,0.15535165504139237,0.00333675486035645
0,0.017545311227611396,0.0016174397896975279
0,0.11847224664122985,0.04884623736143112
0,0.04927272806825129,0.14239124953746796
0,0.030537751733281968,0.002055663848295808
0,0.31543270868490025,0.4906802177429199
0,0.06589742169294185,0.014894898980855942
1,0.6183720518884053,0.9937421679496765
0,0.004800358827029943,0.0052326698787510395
0,0.14706023358726128,0.01650935970246792
0,0.053601462051712616,0.017967961728572845
0,0.08944130912680426,0.007175617851316929
0,0.03583875839068628,0.0022413297556340694
1,0.2215729124187231,0.0656745433807373
0,0.02224129398984876,0.004421569872647524
0,0.05820962153718719,0.013045256957411766
1,0.9677230046635744,0.990059494972229
0,0.016990533113160455,0.006453108508139849
0,0.04951818081806122,0.002182840835303068
1,0.9188095098189452,0.9967605471611023
1,0.8675970639947512,0.9944369792938232
0,0.0171993473190875,0.0023160437121987343
0,0.040102372907948394,0.022155867889523506
0,0.025637783122312914,0.004551379941403866
0,0.2005405822391827,0.003548939013853669
1,0.9684124940317801,0.9978649020195007
0,0.016470332643319596,0.0027554742991924286
1,0.957904006123254,0.9966174960136414
0,0.33076722754518173,0.6163766980171204
1,0.9557269614413921,0.9940077066421509
0,0.23408083032882943,0.29844343662261963
0,0.10824541434863413,0.01521940715610981
0,0.01099949091291547,0.0025224725250154734
0,0.042722865198933306,0.6586687564849854
1,0.9657554513193083,0.9972442388534546
0,0.018850407806516298,0.014835021458566189
1,0.9818645372090792,0.9951401948928833
0,0.016751894598557224,0.007049992214888334
0,0.02577947730738487,0.01473219133913517
0,0.022841827221568592,0.004837050102651119
1,0.8243499387711287,0.996807873249054
0,0.02808579243335221,0.021051950752735138
1,0.7072356379700412,0.995181143283844
1,0.9476505839178628,0.9967483282089233
0,0.015441772242660693,0.0017609524074941874
0,0.023042079313352608,0.0053445128723979
0,0.031989669717158976,0.005566988606005907
0,0.04182218680123381,0.022646091878414154
0,0.06315886284175262,0.008145959116518497
0,0.015740593665334025,0.02909766510128975
1,0.9798166192626344,0.9951541423797607
0,0.08811009568406149,0.06562880426645279
0,0.05155972347994322,0.027248119935393333
1,0.982008179888431,0.9906958341598511
0,0.15721102668700196,0.01792401634156704
0,0.038035271018053714,0.0020109659526497126
0,0.015788059485787605,0.004413889721035957
1,0.9935711924114434,0.9978291392326355
1,0.9800822505159031,0.9978579878807068
0,0.05865781888916163,0.03593292087316513
0,0.09409647515917818,0.02940402552485466
0,0.033460402481145554,0.002284702379256487
1,0.8816980736470805,0.9948223829269409
0,0.12269682245456331,0.019756479188799858
1,0.990087897454277,0.9979033470153809
0,0.020208634881667343,0.005024665035307407
0,0.011860769520402232,0.0019021319458261132
0,0.05380265324693279,0.04304322600364685
0,0.20272638559639047,0.0537089928984642
1,0.9794662915973318,0.9967122077941895
0,0.07010487741380068,0.002421800745651126
1,0.6607268489877793,0.9915444850921631
0,0.058408393589778805,0.0032583570573478937
1,0.981675004686258,0.9823570251464844
1,0.9792608340257506,0.9973887801170349
0,0.12729072934045357,0.8034747242927551
0,0.08697125195424142,0.8735576272010803
1,0.9629859063144239,0.9946380257606506
0,0.038980852209284385,0.0023809061385691166
0,0.07030119250777415,0.012257689610123634
0,0.05992939899569927,0.054228611290454865
0,0.005979326736371407,0.005335597787052393
0,0.02754893051509808,0.0017473823390901089
0,0.5384298377660791,0.6386245489120483
1,0.03324099944592342,0.015896311029791832
0,0.0055479373130739905,0.002638848964124918
0,0.018515606369639514,0.10957062989473343
1,0.6204595094485106,0.40993940830230713
0,0.026320966902794046,0.007661857176572084
0,0.012485062985344247,0.006222536787390709
0,0.03509847505237949,0.00562140392139554
0,0.2372906101930058,0.01832829974591732
1,0.9653024506777799,0.9978317618370056
0,0.036611584083343106,0.014398757368326187
1,0.9703821898028417,0.9961600303649902
0,0.04965263856923758,0.018124805763363838
1,0.8785958759981901,0.9816682934761047
0,0.018899004633942326,0.004495284520089626
0,0.044079056080889446,0.04365510493516922
0,0.00962992242229252,0.004871988203376532
0,0.09277772350581362,0.009892360307276249
0,0.01726104085796343,0.005451807752251625
1,0.22783444932196803,0.015442152507603168
0,0.03388574880754077,0.007614123169332743
1,0.9783097224591181,0.997825026512146
0,0.008859635473404555,0.0063819801434874535
1,0.966470423812512,0.9974328875541687
0,0.32985282828964213,0.961920976638794
0,0.03604710700956929,0.0035428013652563095
0,0.03850349384327702,0.0020366429816931486
0,0.09767415906294707,0.2712440490722656
0,0.04344589203207926,0.0020564014557749033
0,0.009678318039243556,0.005051488056778908
0,0.03712165510672511,0.007352923043072224
0,0.2083433603232644,0.03764847293496132
0,0.5664989235153719,0.03228558972477913
1,0.9896607111407246,0.9975619316101074
0,0.014189946067281996,0.00477976119145751
0,0.08144737643214203,0.004098609089851379
0,0.01346502222497065,0.002204583026468754
0,0.045757976887143,0.05915428698062897
0,0.0407329486542913,0.009559011086821556
1,0.36782069531875383,0.0036566918715834618
1,0.6968393021635297,0.9543008804321289
0,0.05665994971660206,0.009629759006202221
0,0.018477397023571655,0.004394501447677612
0,0.022354651169189634,0.049681130796670914
0,0.04443343872036936,0.005387553945183754
0,0.06833932961453354,0.002181860851123929
0,0.015375309399539724,0.00211666920222342
0,0.019227962783615177,0.027630969882011414
0,0.126744216749142,0.01194411888718605
1,0.8843662700985971,0.995826005935669
0,0.011919964095545648,0.001923120697028935
1,0.9067319864903921,0.9849227666854858
0,0.017270426291365673,0.0045813689939677715
0,0.018868683747818544,0.004627426620572805
0,0.020967804506759467,0.004695975221693516
0,0.044592194199854676,0.0026323534548282623
1,0.9919923741456425,0.994512677192688
0,0.20909016563082977,0.03277641907334328
0,0.029895380187075545,0.05446825921535492
0,0.06068691392255663,0.009585936553776264
1,0.9621593138667276,0.9947525262832642
1,0.16516776372058836,0.4367510676383972
0,0.16591502952149975,0.04935281351208687
0,0.0360342864781856,0.0022951813880354166
1,0.8845122922896687,0.9887052178382874
0,0.02035190566105981,0.005867652129381895
1,0.9676803998595019,0.994327962398529
0,0.4219061420716965,0.1369708627462387
1,0.9380836145180874,0.9435073733329773
0,0.016115173602875014,0.004842892289161682
0,0.04721222971859369,0.016847455874085426
0,0.31460866690253503,0.4271891713142395
0,0.19592968687122986,0.07588734477758408
0,0.023444578612855843,0.021060682833194733
0,0.042469782833161614,0.00252209953032434
0,0.02703536468114309,0.005253505893051624
0,0.013612046406434531,0.012597339227795601
0,0.6585579873884839,0.7871608734130859
1,0.8969209005928711,0.9269762635231018
1,0.7897855884665425,0.9897986650466919
0,0.05687606600855951,0.0021424537990242243
0,0.12558408233921253,0.5097178220748901
0,0.19330841899414664,0.37643754482269287
1,0.9516109519403192,0.9944760203361511
0,0.015125515991844455,0.005356252193450928
1,0.9683081405377787,0.996938943862915
0,0.03563760584064167,0.0023589199408888817
0,0.4393700682800692,0.9947226047515869
0,0.29586579543563535,0.9508852362632751
1,0.9712547798502845,0.9928610920906067
0,0.06084476938192675,0.007322826888412237
0,0.019452035599867044,0.0063718524761497974
0,0.1441223384834845,0.005094665102660656
0,0.03855878241435291,0.017636720091104507
1,0.9426996981987634,0.9877291917800903
0,0.11723829249197669,0.024127211421728134
0,0.017683754716744646,0.0028899202588945627
0,0.08456430521152672,0.01455614622682333
0,0.022409604747367765,0.002624403452500701
0,0.06424004524205024,0.0037390829529613256
0,0.0312668207200352,0.009554280899465084
0,0.036545561227726085,0.015244281850755215
0,0.1823173477956973,0.013667159713804722
1,0.8772069722340141,0.9974830746650696
1,0.8520219240989498,0.992206871509552
0,0.08881966942808299,0.5869819521903992
0,0.30497206768357005,0.012804006226360798
