catboost_tuned,xgboost,lightgbm
0.004382960947970664,0.016708549112081528,0.0002335746986650766
0.0023326551052001393,8.089871698757634e-05,4.68280055691332e-05
0.010436593700547525,0.00029104467830620706,0.0003903064901518233
0.006031906512871908,0.0001907336845761165,1.4623490392362033e-05
0.01208825604064703,0.002943573985248804,0.00032237273521281296
0.0012657951926923325,0.00010274261876475066,2.5923018509297796e-05
0.5835719065701827,0.7451873421669006,0.2297096952525453
0.0037323127348873495,0.0005278830649331212,1.4873337640472121e-05
0.019670365553078318,0.0011589680798351765,2.8221430179595897e-05
0.5558816865208764,0.8181579113006592,0.07503069300634087
0.10291201318431768,0.016162976622581482,0.0014755921241285037
0.03324690431384151,0.029291173443198204,0.028926481044021023
0.38097778188117815,0.17552946507930756,0.06495488464939171
0.012641033398740887,0.000367590255336836,0.0003517047236897364
0.9825475396662416,0.9983398914337158,0.9998628019375776
0.07318355855216499,0.06002001091837883,0.17315287431999726
0.01341528520907541,0.0014166792389005423,0.0012840992618977684
0.00179651547800398,8.837493805913255e-05,7.22765280145083e-06
0.0016313555084668451,0.00016815369599498808,2.3707009659449393e-05
0.045014312237761596,0.005255218595266342,0.0009257113822470715
0.0018053046461637117,0.0008279659086838365,2.035063880420609e-05
0.003127725466562009,0.0015362962149083614,4.755281379188297e-05
0.0032293246183028746,0.003979286644607782,0.00042678870297591597
0.9978541567067976,0.9998513460159302,0.9999999162011163
0.0309679133978658,0.003702044952660799,0.00042731977131782835
0.024072533043418987,0.0091026546433568,0.0005687381573717874
0.009355809021905004,0.0008712054113857448,7.788333719670128e-05
0.005347789102535196,0.00010928628034889698,2.0712515202918326e-05
0.0164814364257064,0.008155708201229572,0.0025833409078858923
0.004089572483592717,0.0027489629574120045,0.0007912120583586884
0.894625842492481,0.9899919629096985,0.9536689552966754
0.003607023578180882,0.001889099832624197,0.00010005448161667495
0.8965099226094323,0.9144152998924255,0.9189637563879365
0.004668988563663368,0.00025554234161973,1.7991597327894346e-05
0.9761376470703952,0.9991453886032104,0.9999462936142216
0.027927882758479433,0.01246588584035635,0.00020515457500449796
0.007986608041086798,0.0004617763916030526,3.5118832913864945e-05
0.9701614948957736,0.9964503049850464,0.9879292629078787
0.002609870538578311,3.0804254492977634e-05,2.6681559470614612e-06
0.003533743865487428,0.004731929861009121,0.0008847756374840838
0.09812894247658756,0.2275467962026596,0.016340360993984643
0.0037602688220875957,0.0009042330784723163,2.336883189345655e-05
0.9995633483629716,0.9999836683273315,0.99999992230422
0.0011272701791196613,1.1777228792198002e-05,4.476648120856627e-07
0.0073537860213826155,0.0005126764881424606,1.4343924261665219e-05
0.010342974612510606,0.000392924586776644,0.00010518455051024578
0.00495494381478197,0.0002775939356070012,4.355682697153624e-05
0.9542520876781793,0.9663516879081726,0.9992739128492316
0.9938980288229592,0.998389720916748,0.9999521922344056
0.0037021273522256626,3.5950772144133225e-05,5.105036274504398e-06
0.006007136985612687,0.0004362751205917448,0.00011873808298524163
0.9969043077320557,0.9998736381530762,0.9999999479433754
0.9950231724278688,0.9992402791976929,0.9994656471014411
0.014577021712583075,0.0019839657470583916,0.0014068083637017751
0.9982789405923564,0.9999179840087891,0.9999996650473492
0.004299813584469306,6.239988579181954e-05,7.815847338063917e-07
0.007479970239417846,0.0011691348627209663,0.00014593753818744888
0.9992965312858827,0.9988247752189636,0.999999351357953
0.07509918737251668,0.11501859873533249,0.02071645411582091
0.008381835714714278,0.00046118960017338395,2.4111040395954658e-05
0.1573297638353733,0.08700854331254959,0.017836525421132256
0.001350693935565253,0.000103067621239461,4.189874621428285e-06
0.014645174689730358,0.007603210397064686,0.003032521391552822
0.0051915903177976895,0.0008292259881272912,5.505073148538837e-05
0.20762411379968804,0.010568658821284771,0.002809087616105449
0.001249887601632005,0.0001356580905849114,1.640037919680766e-05
0.9804751785776913,0.9970462918281555,0.9998285281266507
0.0012104963193253636,1.850300031946972e-05,9.435812024905375e-07
0.05794736886192471,0.027040965855121613,0.0025226672528526305
0.16998079478353417,0.2606588900089264,0.7583446304609214
0.0037828271697057515,9.705022966954857e-05,3.687596098867108e-06
0.8340935337187595,0.38694241642951965,0.482354595051439
0.0015978462036096495,5.882590266992338e-05,5.741100752913458e-06
0.8785100686284518,0.9843190312385559,0.9661469247543725
0.00491928648216821,0.03182929381728172,0.01183565748675772
0.007193196128471491,0.0012124653439968824,0.00028937848990038406
0.19388238385082446,0.6066766977310181,0.30559319516271166
0.9827952489743157,0.9955741167068481,0.9997430070850917
0.005520150920417993,0.0005347812548279762,2.8644736741368283e-05
0.021749301974938923,0.0021844899747520685,0.0008727910952487938
0.10168651087572388,0.010901489295065403,0.011078114725604734
0.0007266170352834008,0.00015406194142997265,6.473065852224738e-06
0.1590526479445247,0.09385582059621811,0.03963413915312816
0.001037202539681341,5.808595597045496e-05,1.0231677278868834e-06
0.0019836604736702054,5.098290057503618e-05,8.845106523096576e-07
0.001988194460646392,0.00036561230081133544,5.557700271233657e-06
